,ansible-hardening/setup.py_(Other)_,ansible-hardening/run_tests.sh_(Other)_,ansible-hardening/tox.ini_(Other)_,ansible-hardening/setup.cfg_(Other)_,ansible-hardening/manual-test.rc_(Other)_,ansible-hardening/vars/redhat.yml_(Other)_,ansible-hardening/vars/suse.yml_(Other)_,ansible-hardening/vars/debian.yml_(Other)_,ansible-hardening/vars/main.yml_(Other)_,ansible-hardening/tasks/main.yml_(IaC)_,ansible-hardening/tasks/contrib/main.yml_(IaC)_,ansible-hardening/tasks/rhel7stig/graphical.yml_(IaC)_,ansible-hardening/tasks/rhel7stig/misc.yml_(IaC)_,ansible-hardening/tasks/rhel7stig/kernel.yml_(IaC)_,ansible-hardening/tasks/rhel7stig/zypper.yml_(IaC)_,ansible-hardening/tasks/rhel7stig/packages.yml_(IaC)_,ansible-hardening/tasks/rhel7stig/accounts.yml_(IaC)_,ansible-hardening/tasks/rhel7stig/async_tasks.yml_(IaC)_,ansible-hardening/tasks/rhel7stig/lsm.yml_(IaC)_,ansible-hardening/tasks/rhel7stig/aide.yml_(IaC)_,ansible-hardening/tasks/rhel7stig/auditd.yml_(IaC)_,ansible-hardening/tasks/rhel7stig/apt.yml_(IaC)_,ansible-hardening/tasks/rhel7stig/sshd.yml_(IaC)_,ansible-hardening/tasks/rhel7stig/yum.yml_(IaC)_,ansible-hardening/tasks/rhel7stig/auth.yml_(IaC)_,ansible-hardening/tasks/rhel7stig/main.yml_(IaC)_,ansible-hardening/tasks/rhel7stig/rpm.yml_(IaC)_,ansible-hardening/tasks/rhel7stig/dnf.yml_(IaC)_,ansible-hardening/tasks/rhel7stig/file_perms.yml_(IaC)_,ansible-hardening/tests/test.yml_(Other)_,ansible-hardening/tests/tests-repo-clone.sh_(Other)_,ansible-hardening/meta/openstack-ansible.yml_(Other)_,ansible-hardening/meta/main.yml_(Other)_,ansible-hardening/test_plugins/el7_tests.py_(Other)_,ansible-hardening/defaults/main.yml_(Other)_,ansible-hardening/files/V-38682-modprobe.conf_(Other)_,ansible-hardening/templates/sshd_config_block.j2_(Other)_,ansible-hardening/templates/pam_faillock.j2_(Other)_,ansible-hardening/templates/jail.local.j2_(Other)_,ansible-hardening/templates/ZZ_aide_exclusions.j2_(Other)_,ansible-hardening/templates/pwquality.conf.j2_(Other)_,ansible-hardening/templates/dconf-session-user-config-lockout.j2_(Other)_,ansible-hardening/templates/dconf-gdm-banner-message.j2_(Other)_,ansible-hardening/templates/chrony.conf.j2_(Other)_,ansible-hardening/templates/osas-auditd-rhel7.j2_(Other)_,ansible-hardening/templates/dconf-screensaver-lock.j2_(Other)_,ansible-hardening/doc/source/conf.py_(Other)_,ansible-hardening/doc/source/_exts/metadata-docs-rhel7.py_(Other)_,ansible-hardening/doc/source/_themes/openstack/theme.conf_(Other)_,ansible-hardening/doc/metadata/template_toc_partial_rhel7.j2_(Other)_,ansible-hardening/doc/metadata/template_toc_rhel7.j2_(Other)_,ansible-hardening/doc/metadata/U_Red_Hat_Enterprise_Linux_7_STIG_V1R3_Manual-xccdf.xml_(Other)_,ansible-hardening/doc/metadata/template_doc_rhel7.j2_(Other)_,ansible-hardening/doc/metadata/template_all_rhel7.j2_(Other)_,ansible-hardening/doc/metadata/stig_to_rst.py_(Other)_,ansible-hardening/zuul.d/project.yaml_(Other)_,ansible-hardening/zuul.d/jobs.yaml_(Other)_,ansible-hardening/releasenotes/source/conf.py_(Other)_,ansible-hardening/releasenotes/notes/conditionally-install-epel-9e8e1b67e5943019.yaml_(Other)_,ansible-hardening/releasenotes/notes/ntp-bind-local-interfaces-only-05f03de632e81097.yaml_(Other)_,ansible-hardening/releasenotes/notes/unique-variable-migration-c0639030b495438f.yaml_(Other)_,ansible-hardening/releasenotes/notes/dictionary-variables-removed-957c7b7b2108ba1f.yaml_(Other)_,ansible-hardening/releasenotes/notes/disable-graphical-interface-5db89cd1bef7e12d.yaml_(Other)_,ansible-hardening/releasenotes/notes/disable-rpm-perms-fix-by-default-b164e39717f0ada7.yaml_(Other)_,ansible-hardening/releasenotes/notes/chrony-config-variable-7a1a7862c05c9675.yaml_(Other)_,ansible-hardening/releasenotes/notes/sshd-permit-root-login-without-password-948ec79c6508c19b.yaml_(Other)_,ansible-hardening/releasenotes/notes/configurable-martian-logging-370ede40b036db0b.yaml_(Other)_,ansible-hardening/releasenotes/notes/skip-sysctl-when-disabled-b32eca48df5b1437.yaml_(Other)_,ansible-hardening/releasenotes/notes/implemented-v38524-b357edec95128307.yaml_(Other)_,ansible-hardening/releasenotes/notes/enable-lsm-bae903e463079a3f.yaml_(Other)_,ansible-hardening/releasenotes/notes/password-lifetime-opt-in-c380f0ec81daffd0.yaml_(Other)_,ansible-hardening/releasenotes/notes/disable-failed-access-audit-logging-789dc01c8bcbef17.yaml_(Other)_,ansible-hardening/releasenotes/notes/adding-v38526-381a407caa566b14.yaml_(Other)_,ansible-hardening/releasenotes/notes/reduce-auditd-logging-633677a74aee5481.yaml_(Other)_,ansible-hardening/releasenotes/notes/search-for-unlabeled-devices-cb047c5f767e93ce.yaml_(Other)_,ansible-hardening/releasenotes/notes/support-for-centos-xenial-2b89c318cc3df4b0.yaml_(Other)_,ansible-hardening/releasenotes/notes/allow-custom-epel-release-packages-b409be1aa46ee9c3.yaml_(Other)_,ansible-hardening/releasenotes/notes/fix-check-mode-with-tags-bf798856a27c53eb.yaml_(Other)_,ansible-hardening/releasenotes/notes/disable-netconsole-service-915bb33449b4012c.yaml_(Other)_,ansible-hardening/releasenotes/notes/permitrootlogin_options-a62e33ccc4a69657.yaml_(Other)_,ansible-hardening/releasenotes/notes/fedora-26-support-70a304f9c97d1b37.yaml_(Other)_,ansible-hardening/releasenotes/notes/fix-audit-log-permission-bug-81a772e2e6d0a5b3.yaml_(Other)_,ansible-hardening/releasenotes/notes/auditing-mac-policy-changes-fb83e0260a6431ed.yaml_(Other)_,ansible-hardening/releasenotes/notes/handling-sshd-match-stanzas-fa40b97689004e46.yaml_(Other)_,ansible-hardening/releasenotes/notes/improved-audit-rule-keys-9fa85f758386446c.yaml_(Other)_,ansible-hardening/releasenotes/notes/enable-tcp-syncookes-boolean-4a884a66a3a0e4d7.yaml_(Other)_,ansible-hardening/releasenotes/notes/stig-rhel7-version-1-renumbering-fiesta-aa047fea3ea35e74.yaml_(Other)_,ansible-hardening/releasenotes/notes/global-ntp-servers-155c1daef3680025.yaml_(Other)_,ansible-hardening/releasenotes/notes/aide-exclude-run-4d3c97a2d08eb373.yaml_(Other)_,ansible-hardening/releasenotes/notes/package-state-present-951161faa5384abd.yaml_(Other)_,ansible-hardening/releasenotes/notes/add-v38438-3f7e905892be4b4f.yaml_(Other)_,ansible-hardening/releasenotes/notes/adding-v38548-9c51b30bf9780ff3.yaml_(Other)_,ansible-hardening/releasenotes/notes/rhel7-stig-default-f6c7c97498a8b2e7.yaml_(Other)_,ansible-hardening/releasenotes/notes/customizable-login-banner-string-d8d5ae874e8e49f3.yaml_(Other)_,ansible-hardening/releasenotes/notes/world-writable-file-search-optional-7420269230a0e22f.yaml_(Other)_,ansible-hardening/releasenotes/notes/remove-v72181-e29b9f5d9c971541.yaml_(Other)_,ansible-hardening/releasenotes/notes/package-state-6684c5634bdf127a.yaml_(Other)_,ansible-hardening/releasenotes/notes/shosts-file-search-opt-in-887f600a79eef07e.yaml_(Other)_,ansible-hardening/releasenotes/notes/rhel-gpg-check-0b483a824314d1b3.yaml_(Other)_,ansible-hardening/releasenotes/notes/rhel7-stig-v1r3-update-c533ed40ba609ccf.yaml_(Other)_,ansible-hardening/releasenotes/notes/augenrules-restart-39fe3e1e2de3eaba.yaml_(Other)_,ansible-hardening/releasenotes/notes/disabling-rdisc-centos-75115b3509941bfa.yaml_(Other)_,ansible-hardening/releasenotes/notes/aide-initialization-fix-16ab0223747d7719.yaml_(Other)_,ansible-hardening/releasenotes/notes/disable-check-of-package-checksums-by-default-3543840512c348d6.yaml_(Other)_,ansible-hardening/handlers/main.yml_(IaC)_
ansible-hardening/releasenotes/notes/unique-variable-migration-c0639030b495438f.yaml_(Other)_,0.25757575757575757,0.22222222222222218,0.25757575757575757,0.25757575757575757,0.22222222222222218,0.22222222222222218,0.22222222222222218,0.22222222222222218,0.22222222222222218,0.10256410256410257,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.06666666666666668,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.06666666666666668,0.22222222222222218,0.19230769230769232,0.19230769230769232,0.22222222222222218,0.16666666666666666,0.22222222222222218,0.16666666666666666,0.16666666666666666,0.19230769230769232,0.22222222222222218,0.16666666666666666,0.22222222222222218,0.125,0.14444444444444443,0.22222222222222218,0.16666666666666666,0.16666666666666666,0.19230769230769232,0.125,0.14444444444444443,0.125,0.14444444444444443,0.04545454545454547,0.16666666666666666,0.14444444444444443,0.14444444444444443,0.22222222222222218,0.22222222222222218,0.3194444444444445,0.3333333333333333,0.2708333333333333,1.0,0.3333333333333333,0.3333333333333333,0.2450980392156863,0.4615384615384615,0.2450980392156863,0.3333333333333333,0.3,0.3717948717948718,0.3717948717948718,0.3,0.2708333333333333,0.3717948717948718,0.3333333333333333,0.3,0.3,0.2708333333333333,0.2708333333333333,0.3333333333333333,0.3717948717948718,0.3333333333333333,0.2708333333333333,0.3,0.3,0.3,0.3,0.2450980392156863,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3717948717948718,0.3717948717948718,0.3333333333333333,0.3,0.2708333333333333,0.3717948717948718,0.3717948717948718,0.2708333333333333,0.3333333333333333,0.3,0.3717948717948718,0.3333333333333333,0.3333333333333333,0.22222222222222218,0.10256410256410257
ansible-hardening/releasenotes/notes/dictionary-variables-removed-957c7b7b2108ba1f.yaml_(Other)_,0.25757575757575757,0.22222222222222218,0.25757575757575757,0.25757575757575757,0.22222222222222218,0.22222222222222218,0.22222222222222218,0.22222222222222218,0.22222222222222218,0.10256410256410257,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.06666666666666668,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.06666666666666668,0.22222222222222218,0.19230769230769232,0.19230769230769232,0.22222222222222218,0.16666666666666666,0.22222222222222218,0.16666666666666666,0.16666666666666666,0.19230769230769232,0.22222222222222218,0.16666666666666666,0.22222222222222218,0.125,0.14444444444444443,0.22222222222222218,0.16666666666666666,0.16666666666666666,0.19230769230769232,0.125,0.14444444444444443,0.125,0.14444444444444443,0.04545454545454547,0.16666666666666666,0.14444444444444443,0.14444444444444443,0.22222222222222218,0.22222222222222218,0.3194444444444445,0.3333333333333333,0.2708333333333333,0.3333333333333333,1.0,0.3333333333333333,0.2450980392156863,0.3333333333333333,0.2450980392156863,0.3333333333333333,0.3,0.3717948717948718,0.3717948717948718,0.3,0.2708333333333333,0.3717948717948718,0.3333333333333333,0.3,0.3,0.2708333333333333,0.2708333333333333,0.3333333333333333,0.3717948717948718,0.3333333333333333,0.2708333333333333,0.3,0.3,0.3,0.3,0.2450980392156863,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3717948717948718,0.3717948717948718,0.3333333333333333,0.3,0.2708333333333333,0.3717948717948718,0.3717948717948718,0.2708333333333333,0.3333333333333333,0.3,0.3717948717948718,0.3333333333333333,0.3333333333333333,0.22222222222222218,0.10256410256410257
ansible-hardening/releasenotes/notes/disable-graphical-interface-5db89cd1bef7e12d.yaml_(Other)_,0.25757575757575757,0.22222222222222218,0.25757575757575757,0.25757575757575757,0.22222222222222218,0.22222222222222218,0.22222222222222218,0.22222222222222218,0.22222222222222218,0.10256410256410257,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.06666666666666668,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.06666666666666668,0.22222222222222218,0.19230769230769232,0.19230769230769232,0.22222222222222218,0.16666666666666666,0.22222222222222218,0.16666666666666666,0.16666666666666666,0.19230769230769232,0.22222222222222218,0.16666666666666666,0.22222222222222218,0.125,0.14444444444444443,0.22222222222222218,0.16666666666666666,0.16666666666666666,0.19230769230769232,0.125,0.14444444444444443,0.125,0.14444444444444443,0.04545454545454547,0.16666666666666666,0.14444444444444443,0.14444444444444443,0.22222222222222218,0.22222222222222218,0.3194444444444445,0.3333333333333333,0.2708333333333333,0.3333333333333333,0.3333333333333333,1.0,0.34375,0.3333333333333333,0.2450980392156863,0.3333333333333333,0.3,0.3717948717948718,0.3717948717948718,0.3,0.37777777777777777,0.3717948717948718,0.3333333333333333,0.3,0.3,0.2708333333333333,0.2708333333333333,0.4615384615384615,0.3717948717948718,0.3333333333333333,0.2708333333333333,0.3,0.3,0.3,0.3,0.2450980392156863,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3717948717948718,0.3717948717948718,0.3333333333333333,0.3,0.2708333333333333,0.3717948717948718,0.3717948717948718,0.2708333333333333,0.3333333333333333,0.3,0.3717948717948718,0.3333333333333333,0.3333333333333333,0.31372549019607837,0.10256410256410257
ansible-hardening/releasenotes/notes/disable-rpm-perms-fix-by-default-b164e39717f0ada7.yaml_(Other)_,0.16666666666666666,0.14444444444444443,0.16666666666666666,0.16666666666666666,0.14444444444444443,0.14444444444444443,0.14444444444444443,0.14444444444444443,0.14444444444444443,0.052083333333333336,0.039215686274509824,0.039215686274509824,0.039215686274509824,0.039215686274509824,0.039215686274509824,0.039215686274509824,0.039215686274509824,0.027777777777777773,0.039215686274509824,0.039215686274509824,0.039215686274509824,0.039215686274509824,0.039215686274509824,0.039215686274509824,0.039215686274509824,0.039215686274509824,0.039215686274509824,0.039215686274509824,0.027777777777777773,0.14444444444444443,0.125,0.125,0.14444444444444443,0.10784313725490195,0.14444444444444443,0.10784313725490195,0.10784313725490195,0.125,0.14444444444444443,0.10784313725490195,0.14444444444444443,0.07894736842105263,0.09259259259259259,0.14444444444444443,0.10784313725490195,0.10784313725490195,0.125,0.07894736842105263,0.09259259259259259,0.07894736842105263,0.09259259259259259,0.02000000000000001,0.10784313725490195,0.09259259259259259,0.09259259259259259,0.14444444444444443,0.14444444444444443,0.22222222222222218,0.2450980392156863,0.20175438596491224,0.2450980392156863,0.2450980392156863,0.34375,1.0,0.2450980392156863,0.18333333333333332,0.2450980392156863,0.22222222222222218,0.2708333333333333,0.2708333333333333,0.22222222222222218,0.28703703703703703,0.2708333333333333,0.2450980392156863,0.22222222222222218,0.22222222222222218,0.20175438596491224,0.28703703703703703,0.34375,0.2708333333333333,0.2450980392156863,0.28703703703703703,0.22222222222222218,0.22222222222222218,0.22222222222222218,0.22222222222222218,0.18333333333333332,0.2450980392156863,0.2450980392156863,0.2450980392156863,0.2708333333333333,0.2708333333333333,0.34375,0.22222222222222218,0.20175438596491224,0.2708333333333333,0.2708333333333333,0.20175438596491224,0.2450980392156863,0.22222222222222218,0.2708333333333333,0.2450980392156863,0.34375,0.41666666666666663,0.052083333333333336
ansible-hardening/releasenotes/notes/chrony-config-variable-7a1a7862c05c9675.yaml_(Other)_,0.25757575757575757,0.22222222222222218,0.25757575757575757,0.25757575757575757,0.22222222222222218,0.22222222222222218,0.22222222222222218,0.22222222222222218,0.22222222222222218,0.10256410256410257,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.06666666666666668,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.06666666666666668,0.22222222222222218,0.19230769230769232,0.19230769230769232,0.22222222222222218,0.16666666666666666,0.22222222222222218,0.16666666666666666,0.28205128205128205,0.19230769230769232,0.22222222222222218,0.16666666666666666,0.22222222222222218,0.22222222222222218,0.14444444444444443,0.22222222222222218,0.16666666666666666,0.16666666666666666,0.19230769230769232,0.125,0.14444444444444443,0.125,0.14444444444444443,0.04545454545454547,0.16666666666666666,0.14444444444444443,0.14444444444444443,0.22222222222222218,0.22222222222222218,0.3194444444444445,0.3333333333333333,0.2708333333333333,0.4615384615384615,0.3333333333333333,0.3333333333333333,0.2450980392156863,1.0,0.2450980392156863,0.3333333333333333,0.3,0.3717948717948718,0.3717948717948718,0.3,0.2708333333333333,0.3717948717948718,0.3333333333333333,0.3,0.3,0.2708333333333333,0.2708333333333333,0.3333333333333333,0.3717948717948718,0.3333333333333333,0.2708333333333333,0.3,0.3,0.3,0.3,0.2450980392156863,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3717948717948718,0.3717948717948718,0.3333333333333333,0.3,0.2708333333333333,0.3717948717948718,0.3717948717948718,0.2708333333333333,0.3333333333333333,0.3,0.3717948717948718,0.3333333333333333,0.3333333333333333,0.22222222222222218,0.10256410256410257
ansible-hardening/releasenotes/notes/sshd-permit-root-login-without-password-948ec79c6508c19b.yaml_(Other)_,0.16666666666666666,0.14444444444444443,0.16666666666666666,0.16666666666666666,0.14444444444444443,0.14444444444444443,0.14444444444444443,0.14444444444444443,0.14444444444444443,0.052083333333333336,0.039215686274509824,0.039215686274509824,0.039215686274509824,0.039215686274509824,0.039215686274509824,0.039215686274509824,0.039215686274509824,0.027777777777777773,0.039215686274509824,0.039215686274509824,0.039215686274509824,0.039215686274509824,0.039215686274509824,0.039215686274509824,0.039215686274509824,0.039215686274509824,0.039215686274509824,0.039215686274509824,0.027777777777777773,0.14444444444444443,0.125,0.125,0.14444444444444443,0.10784313725490195,0.14444444444444443,0.10784313725490195,0.19791666666666666,0.125,0.14444444444444443,0.10784313725490195,0.14444444444444443,0.07894736842105263,0.09259259259259259,0.14444444444444443,0.10784313725490195,0.10784313725490195,0.125,0.07894736842105263,0.09259259259259259,0.07894736842105263,0.09259259259259259,0.02000000000000001,0.10784313725490195,0.09259259259259259,0.09259259259259259,0.14444444444444443,0.14444444444444443,0.22222222222222218,0.2450980392156863,0.20175438596491224,0.2450980392156863,0.2450980392156863,0.2450980392156863,0.18333333333333332,0.2450980392156863,1.0,0.2450980392156863,0.22222222222222218,0.2708333333333333,0.2708333333333333,0.31372549019607837,0.20175438596491224,0.2708333333333333,0.2450980392156863,0.22222222222222218,0.22222222222222218,0.20175438596491224,0.20175438596491224,0.2450980392156863,0.2708333333333333,0.2450980392156863,0.20175438596491224,0.22222222222222218,0.31372549019607837,0.22222222222222218,0.22222222222222218,0.18333333333333332,0.2450980392156863,0.2450980392156863,0.2450980392156863,0.2708333333333333,0.2708333333333333,0.2450980392156863,0.31372549019607837,0.20175438596491224,0.2708333333333333,0.2708333333333333,0.20175438596491224,0.2450980392156863,0.22222222222222218,0.2708333333333333,0.2450980392156863,0.2450980392156863,0.16666666666666666,0.052083333333333336
ansible-hardening/releasenotes/notes/configurable-martian-logging-370ede40b036db0b.yaml_(Other)_,0.25757575757575757,0.22222222222222218,0.25757575757575757,0.25757575757575757,0.22222222222222218,0.22222222222222218,0.22222222222222218,0.22222222222222218,0.22222222222222218,0.10256410256410257,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.06666666666666668,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.06666666666666668,0.22222222222222218,0.19230769230769232,0.19230769230769232,0.22222222222222218,0.16666666666666666,0.22222222222222218,0.16666666666666666,0.16666666666666666,0.19230769230769232,0.22222222222222218,0.16666666666666666,0.22222222222222218,0.125,0.14444444444444443,0.22222222222222218,0.16666666666666666,0.16666666666666666,0.19230769230769232,0.125,0.14444444444444443,0.125,0.14444444444444443,0.04545454545454547,0.16666666666666666,0.14444444444444443,0.14444444444444443,0.22222222222222218,0.22222222222222218,0.3194444444444445,0.3333333333333333,0.2708333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2450980392156863,0.3333333333333333,0.2450980392156863,1.0,0.3,0.3717948717948718,0.3717948717948718,0.3,0.37777777777777777,0.3717948717948718,0.4615384615384615,0.3,0.3,0.2708333333333333,0.2708333333333333,0.3333333333333333,0.3717948717948718,0.3333333333333333,0.2708333333333333,0.3,0.3,0.3,0.3,0.2450980392156863,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3717948717948718,0.3717948717948718,0.3333333333333333,0.3,0.2708333333333333,0.3717948717948718,0.3717948717948718,0.2708333333333333,0.3333333333333333,0.3,0.3717948717948718,0.3333333333333333,0.3333333333333333,0.22222222222222218,0.10256410256410257
ansible-hardening/releasenotes/notes/skip-sysctl-when-disabled-b32eca48df5b1437.yaml_(Other)_,0.22222222222222218,0.19230769230769232,0.22222222222222218,0.22222222222222218,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.08333333333333333,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.052083333333333336,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.052083333333333336,0.19230769230769232,0.16666666666666666,0.16666666666666666,0.19230769230769232,0.14444444444444443,0.19230769230769232,0.14444444444444443,0.14444444444444443,0.16666666666666666,0.19230769230769232,0.14444444444444443,0.19230769230769232,0.10784313725490195,0.125,0.19230769230769232,0.14444444444444443,0.14444444444444443,0.16666666666666666,0.10784313725490195,0.125,0.10784313725490195,0.125,0.036231884057971016,0.14444444444444443,0.125,0.125,0.19230769230769232,0.19230769230769232,0.28205128205128205,0.3,0.2450980392156863,0.3,0.3,0.3,0.22222222222222218,0.3,0.22222222222222218,0.3,1.0,0.3333333333333333,0.3333333333333333,0.2708333333333333,0.2450980392156863,0.3333333333333333,0.3,0.2708333333333333,0.2708333333333333,0.2450980392156863,0.2450980392156863,0.3,0.3333333333333333,0.3,0.2450980392156863,0.2708333333333333,0.2708333333333333,0.2708333333333333,0.2708333333333333,0.22222222222222218,0.3,0.3,0.3,0.3333333333333333,0.3333333333333333,0.3,0.2708333333333333,0.2450980392156863,0.3333333333333333,0.3333333333333333,0.2450980392156863,0.3,0.2708333333333333,0.3333333333333333,0.3,0.3,0.20175438596491224,0.08333333333333333
ansible-hardening/releasenotes/notes/implemented-v38524-b357edec95128307.yaml_(Other)_,0.3,0.25757575757575757,0.3,0.3,0.25757575757575757,0.25757575757575757,0.25757575757575757,0.25757575757575757,0.25757575757575757,0.125,0.10256410256410257,0.10256410256410257,0.10256410256410257,0.10256410256410257,0.10256410256410257,0.10256410256410257,0.10256410256410257,0.08333333333333333,0.10256410256410257,0.10256410256410257,0.10256410256410257,0.10256410256410257,0.10256410256410257,0.10256410256410257,0.10256410256410257,0.10256410256410257,0.10256410256410257,0.10256410256410257,0.08333333333333333,0.25757575757575757,0.22222222222222218,0.22222222222222218,0.25757575757575757,0.19230769230769232,0.25757575757575757,0.19230769230769232,0.19230769230769232,0.22222222222222218,0.25757575757575757,0.19230769230769232,0.25757575757575757,0.14444444444444443,0.16666666666666666,0.25757575757575757,0.19230769230769232,0.19230769230769232,0.22222222222222218,0.14444444444444443,0.16666666666666666,0.14444444444444443,0.16666666666666666,0.055555555555555546,0.19230769230769232,0.16666666666666666,0.16666666666666666,0.25757575757575757,0.25757575757575757,0.3636363636363636,0.3717948717948718,0.3,0.3717948717948718,0.3717948717948718,0.3717948717948718,0.2708333333333333,0.3717948717948718,0.2708333333333333,0.3717948717948718,0.3333333333333333,1.0,0.41666666666666663,0.3333333333333333,0.3,0.41666666666666663,0.3717948717948718,0.3333333333333333,0.3333333333333333,0.3,0.3,0.3717948717948718,0.41666666666666663,0.3717948717948718,0.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2708333333333333,0.3717948717948718,0.3717948717948718,0.3717948717948718,0.41666666666666663,0.41666666666666663,0.3717948717948718,0.3333333333333333,0.3,0.41666666666666663,0.41666666666666663,0.3,0.3717948717948718,0.3333333333333333,0.41666666666666663,0.3717948717948718,0.3717948717948718,0.2450980392156863,0.125
ansible-hardening/releasenotes/notes/enable-lsm-bae903e463079a3f.yaml_(Other)_,0.3,0.25757575757575757,0.3,0.3,0.25757575757575757,0.25757575757575757,0.25757575757575757,0.25757575757575757,0.25757575757575757,0.125,0.10256410256410257,0.10256410256410257,0.10256410256410257,0.10256410256410257,0.10256410256410257,0.10256410256410257,0.10256410256410257,0.08333333333333333,0.10256410256410257,0.10256410256410257,0.10256410256410257,0.10256410256410257,0.10256410256410257,0.10256410256410257,0.10256410256410257,0.10256410256410257,0.10256410256410257,0.10256410256410257,0.08333333333333333,0.25757575757575757,0.22222222222222218,0.22222222222222218,0.25757575757575757,0.19230769230769232,0.25757575757575757,0.19230769230769232,0.19230769230769232,0.22222222222222218,0.25757575757575757,0.19230769230769232,0.25757575757575757,0.14444444444444443,0.16666666666666666,0.25757575757575757,0.19230769230769232,0.19230769230769232,0.22222222222222218,0.14444444444444443,0.16666666666666666,0.14444444444444443,0.16666666666666666,0.055555555555555546,0.19230769230769232,0.16666666666666666,0.16666666666666666,0.25757575757575757,0.25757575757575757,0.3636363636363636,0.3717948717948718,0.3,0.3717948717948718,0.3717948717948718,0.3717948717948718,0.2708333333333333,0.3717948717948718,0.2708333333333333,0.3717948717948718,0.3333333333333333,0.41666666666666663,1.0,0.3333333333333333,0.3,0.41666666666666663,0.3717948717948718,0.3333333333333333,0.3333333333333333,0.3,0.3,0.3717948717948718,0.41666666666666663,0.3717948717948718,0.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4615384615384615,0.2708333333333333,0.3717948717948718,0.3717948717948718,0.3717948717948718,0.41666666666666663,0.41666666666666663,0.3717948717948718,0.3333333333333333,0.3,0.41666666666666663,0.41666666666666663,0.3,0.3717948717948718,0.3333333333333333,0.41666666666666663,0.3717948717948718,0.3717948717948718,0.2450980392156863,0.125
